ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line,ball_destination,shot_name
10.1,"Krunal Pandya to Ingram, no run, flatter one wide of off and Ingram strangely lets it go",1st Inns,3rd,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Krunal Pandya, Yuvraj Singh, Kieron Pollard, Hardik Pandya, Ben Cutting, Mitchell McClenaghan, Rasikh Salam, Jasprit Bumrah","Delhi Capitals (Playing XI): Shikhar Dhawan, Prithvi Shaw, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Keemo Paul, Axar Patel, Rahul Tewatia, Kagiso Rabada, Trent Boult, Ishant Sharma",,,IPL,2019,"Wankhede Stadium,Mumbai","Mar 24,2019",Mumbai Indians have won the toss and have opted to field,Delhi Capitals won by 37 runs,Rishabh Pant,MI,field,DC,MI,Ingram,Krunal Pandya,0,0,,wide,,
9.6," McClenaghan to Dhawan, no run, very full and around off, Dhawan once again jams it back, this time to the bowler ",1st Inns,3rd,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Krunal Pandya, Yuvraj Singh, Kieron Pollard, Hardik Pandya, Ben Cutting, Mitchell McClenaghan, Rasikh Salam, Jasprit Bumrah","Delhi Capitals (Playing XI): Shikhar Dhawan, Prithvi Shaw, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Keemo Paul, Axar Patel, Rahul Tewatia, Kagiso Rabada, Trent Boult, Ishant Sharma",,,IPL,2019,"Wankhede Stadium,Mumbai","Mar 24,2019",Mumbai Indians have won the toss and have opted to field,Delhi Capitals won by 37 runs,Rishabh Pant,MI,field,DC,MI,Dhawan, McClenaghan,0,0,Full,,,
9.5," McClenaghan to Dhawan, no run, very full and around middle and off, dug out in the nick of time ",1st Inns,3rd,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Krunal Pandya, Yuvraj Singh, Kieron Pollard, Hardik Pandya, Ben Cutting, Mitchell McClenaghan, Rasikh Salam, Jasprit Bumrah","Delhi Capitals (Playing XI): Shikhar Dhawan, Prithvi Shaw, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Keemo Paul, Axar Patel, Rahul Tewatia, Kagiso Rabada, Trent Boult, Ishant Sharma",,,IPL,2019,"Wankhede Stadium,Mumbai","Mar 24,2019",Mumbai Indians have won the toss and have opted to field,Delhi Capitals won by 37 runs,Rishabh Pant,MI,field,DC,MI,Dhawan, McClenaghan,0,0,Full,,,
9.4," McClenaghan to Dhawan, SIX, the release over that Dhawan was searching for! Short and wide, Dhawan loves the ramp and the geographical details of the Wankhede allow him to as well. The ball really travels here and the ball clears the third man fence quite easily ",1st Inns,3rd,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Krunal Pandya, Yuvraj Singh, Kieron Pollard, Hardik Pandya, Ben Cutting, Mitchell McClenaghan, Rasikh Salam, Jasprit Bumrah","Delhi Capitals (Playing XI): Shikhar Dhawan, Prithvi Shaw, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Keemo Paul, Axar Patel, Rahul Tewatia, Kagiso Rabada, Trent Boult, Ishant Sharma",,,IPL,2019,"Wankhede Stadium,Mumbai","Mar 24,2019",Mumbai Indians have won the toss and have opted to field,Delhi Capitals won by 37 runs,Rishabh Pant,MI,field,DC,MI,Dhawan, McClenaghan,6,0,Short,wide,third man,ramp shot
9.3," McClenaghan to Ingram, 1 run, brilliant from Pollard! This was hit really hard by Ingram down the ground and the big West Indian at long-on got across quickly to stop it. Not sure if many fielders would have got to this but then, that's Pollard for you ",1st Inns,3rd,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Krunal Pandya, Yuvraj Singh, Kieron Pollard, Hardik Pandya, Ben Cutting, Mitchell McClenaghan, Rasikh Salam, Jasprit Bumrah","Delhi Capitals (Playing XI): Shikhar Dhawan, Prithvi Shaw, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Keemo Paul, Axar Patel, Rahul Tewatia, Kagiso Rabada, Trent Boult, Ishant Sharma",,,IPL,2019,"Wankhede Stadium,Mumbai","Mar 24,2019",Mumbai Indians have won the toss and have opted to field,Delhi Capitals won by 37 runs,Rishabh Pant,MI,field,DC,MI,Ingram, McClenaghan,1,0,,,long-on,
9.2," McClenaghan to Dhawan, 1 run, just short of mid-wicket! Nervy moment for Dhawan who was early into the flick and couldn't quite keep the shot down ",1st Inns,3rd,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Krunal Pandya, Yuvraj Singh, Kieron Pollard, Hardik Pandya, Ben Cutting, Mitchell McClenaghan, Rasikh Salam, Jasprit Bumrah","Delhi Capitals (Playing XI): Shikhar Dhawan, Prithvi Shaw, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Keemo Paul, Axar Patel, Rahul Tewatia, Kagiso Rabada, Trent Boult, Ishant Sharma",,,IPL,2019,"Wankhede Stadium,Mumbai","Mar 24,2019",Mumbai Indians have won the toss and have opted to field,Delhi Capitals won by 37 runs,Rishabh Pant,MI,field,DC,MI,Dhawan, McClenaghan,1,0,Short,,mid-wicket,flick shot
9.1," McClenaghan to Dhawan, FOUR, not off the middle at all but Dhawan will take it. Has been struggling to force the pace tonight. Shortish and wide, throws his hands on the cut and toe-ends it. Well wide of de Kock and very fine to the third man fence ",1st Inns,3rd,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Krunal Pandya, Yuvraj Singh, Kieron Pollard, Hardik Pandya, Ben Cutting, Mitchell McClenaghan, Rasikh Salam, Jasprit Bumrah","Delhi Capitals (Playing XI): Shikhar Dhawan, Prithvi Shaw, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Keemo Paul, Axar Patel, Rahul Tewatia, Kagiso Rabada, Trent Boult, Ishant Sharma",,,IPL,2019,"Wankhede Stadium,Mumbai","Mar 24,2019",Mumbai Indians have won the toss and have opted to field,Delhi Capitals won by 37 runs,Rishabh Pant,MI,field,DC,MI,Dhawan, McClenaghan,4,0,Short,wide,third man,late cut
8.6," Krunal Pandya to Dhawan, 1 run, slightly fuller and Dhawan sweeps it hard to deep mid-wicket. Straight to the fielder ",1st Inns,3rd,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Krunal Pandya, Yuvraj Singh, Kieron Pollard, Hardik Pandya, Ben Cutting, Mitchell McClenaghan, Rasikh Salam, Jasprit Bumrah","Delhi Capitals (Playing XI): Shikhar Dhawan, Prithvi Shaw, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Keemo Paul, Axar Patel, Rahul Tewatia, Kagiso Rabada, Trent Boult, Ishant Sharma",,,IPL,2019,"Wankhede Stadium,Mumbai","Mar 24,2019",Mumbai Indians have won the toss and have opted to field,Delhi Capitals won by 37 runs,Rishabh Pant,MI,field,DC,MI,Dhawan, Krunal Pandya,1,0,Full,,mid-wicket,
8.5," Krunal Pandya to Ingram, 1 run, drifting in on middle and leg, whipped off the back foot down to long-on ",1st Inns,3rd,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Krunal Pandya, Yuvraj Singh, Kieron Pollard, Hardik Pandya, Ben Cutting, Mitchell McClenaghan, Rasikh Salam, Jasprit Bumrah","Delhi Capitals (Playing XI): Shikhar Dhawan, Prithvi Shaw, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Keemo Paul, Axar Patel, Rahul Tewatia, Kagiso Rabada, Trent Boult, Ishant Sharma",,,IPL,2019,"Wankhede Stadium,Mumbai","Mar 24,2019",Mumbai Indians have won the toss and have opted to field,Delhi Capitals won by 37 runs,Rishabh Pant,MI,field,DC,MI,Ingram, Krunal Pandya,1,0,,stump line,long-on,
8.4," Krunal Pandya to Dhawan, 1 run, width on offer this time, slightly short and cut away towards deep point ",1st Inns,3rd,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Krunal Pandya, Yuvraj Singh, Kieron Pollard, Hardik Pandya, Ben Cutting, Mitchell McClenaghan, Rasikh Salam, Jasprit Bumrah","Delhi Capitals (Playing XI): Shikhar Dhawan, Prithvi Shaw, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Keemo Paul, Axar Patel, Rahul Tewatia, Kagiso Rabada, Trent Boult, Ishant Sharma",,,IPL,2019,"Wankhede Stadium,Mumbai","Mar 24,2019",Mumbai Indians have won the toss and have opted to field,Delhi Capitals won by 37 runs,Rishabh Pant,MI,field,DC,MI,Dhawan, Krunal Pandya,1,0,Short,off side,deep point,square cut
8.3," Krunal Pandya to Dhawan, no run, flatter and around middle, Dhawan makes room to chop the cut towards cover ",1st Inns,3rd,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Krunal Pandya, Yuvraj Singh, Kieron Pollard, Hardik Pandya, Ben Cutting, Mitchell McClenaghan, Rasikh Salam, Jasprit Bumrah","Delhi Capitals (Playing XI): Shikhar Dhawan, Prithvi Shaw, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Keemo Paul, Axar Patel, Rahul Tewatia, Kagiso Rabada, Trent Boult, Ishant Sharma",,,IPL,2019,"Wankhede Stadium,Mumbai","Mar 24,2019",Mumbai Indians have won the toss and have opted to field,Delhi Capitals won by 37 runs,Rishabh Pant,MI,field,DC,MI,Dhawan, Krunal Pandya,0,0,,,cover,square cut
8.2," Krunal Pandya to Ingram, 1 run, quicker and outside off, chops the cut towards the off-side ",1st Inns,3rd,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Krunal Pandya, Yuvraj Singh, Kieron Pollard, Hardik Pandya, Ben Cutting, Mitchell McClenaghan, Rasikh Salam, Jasprit Bumrah","Delhi Capitals (Playing XI): Shikhar Dhawan, Prithvi Shaw, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Keemo Paul, Axar Patel, Rahul Tewatia, Kagiso Rabada, Trent Boult, Ishant Sharma",,,IPL,2019,"Wankhede Stadium,Mumbai","Mar 24,2019",Mumbai Indians have won the toss and have opted to field,Delhi Capitals won by 37 runs,Rishabh Pant,MI,field,DC,MI,Ingram, Krunal Pandya,1,0,,off side,off-side,cut shot
8.1," Krunal Pandya to Ingram, FOUR, great effort in the deep but can only palm it away to the deep mid-wicket fence. Was a loose half tracker on leg stump, Ingram swivelled and pulled it flat. On the bounce past the diving fielder near the rope ",1st Inns,3rd,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Krunal Pandya, Yuvraj Singh, Kieron Pollard, Hardik Pandya, Ben Cutting, Mitchell McClenaghan, Rasikh Salam, Jasprit Bumrah","Delhi Capitals (Playing XI): Shikhar Dhawan, Prithvi Shaw, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Keemo Paul, Axar Patel, Rahul Tewatia, Kagiso Rabada, Trent Boult, Ishant Sharma",,,IPL,2019,"Wankhede Stadium,Mumbai","Mar 24,2019",Mumbai Indians have won the toss and have opted to field,Delhi Capitals won by 37 runs,Rishabh Pant,MI,field,DC,MI,Ingram, Krunal Pandya,4,0,,leg side,mid-wicket,pull shot
7.6," Hardik Pandya to Ingram, 1 run, shortish and outside off, Ingram chops the cut towards point ",1st Inns,3rd,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Krunal Pandya, Yuvraj Singh, Kieron Pollard, Hardik Pandya, Ben Cutting, Mitchell McClenaghan, Rasikh Salam, Jasprit Bumrah","Delhi Capitals (Playing XI): Shikhar Dhawan, Prithvi Shaw, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Keemo Paul, Axar Patel, Rahul Tewatia, Kagiso Rabada, Trent Boult, Ishant Sharma",,,IPL,2019,"Wankhede Stadium,Mumbai","Mar 24,2019",Mumbai Indians have won the toss and have opted to field,Delhi Capitals won by 37 runs,Rishabh Pant,MI,field,DC,MI,Ingram, Hardik Pandya,1,0,Short,off side,point,Cut
7.5," Hardik Pandya to Ingram, SIX, smokedddddddd! Can't bowl short to Ingram, he'll have you for breakfast and dinner all day long. Clears his front leg and clobbers the pull over deep mid-wicket. Made a cracking sound off the blade ",1st Inns,3rd,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Krunal Pandya, Yuvraj Singh, Kieron Pollard, Hardik Pandya, Ben Cutting, Mitchell McClenaghan, Rasikh Salam, Jasprit Bumrah","Delhi Capitals (Playing XI): Shikhar Dhawan, Prithvi Shaw, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Keemo Paul, Axar Patel, Rahul Tewatia, Kagiso Rabada, Trent Boult, Ishant Sharma",,,IPL,2019,"Wankhede Stadium,Mumbai","Mar 24,2019",Mumbai Indians have won the toss and have opted to field,Delhi Capitals won by 37 runs,Rishabh Pant,MI,field,DC,MI,Ingram, Hardik Pandya,6,0,Short,,mid-wicket,pull shot
7.4," Hardik Pandya to Dhawan, 1 run, finds the yorker, around off stump and Dhawan jams it towards mid-off who is at the edge of the circle. Easy single ",1st Inns,3rd,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Krunal Pandya, Yuvraj Singh, Kieron Pollard, Hardik Pandya, Ben Cutting, Mitchell McClenaghan, Rasikh Salam, Jasprit Bumrah","Delhi Capitals (Playing XI): Shikhar Dhawan, Prithvi Shaw, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Keemo Paul, Axar Patel, Rahul Tewatia, Kagiso Rabada, Trent Boult, Ishant Sharma",,,IPL,2019,"Wankhede Stadium,Mumbai","Mar 24,2019",Mumbai Indians have won the toss and have opted to field,Delhi Capitals won by 37 runs,Rishabh Pant,MI,field,DC,MI,Dhawan, Hardik Pandya,1,0,yorker,off side,mid-off,edge
7.3," Hardik Pandya to Ingram, 1 run, slow cutter angling across Ingram who guides this down towards third man ",1st Inns,3rd,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Krunal Pandya, Yuvraj Singh, Kieron Pollard, Hardik Pandya, Ben Cutting, Mitchell McClenaghan, Rasikh Salam, Jasprit Bumrah","Delhi Capitals (Playing XI): Shikhar Dhawan, Prithvi Shaw, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Keemo Paul, Axar Patel, Rahul Tewatia, Kagiso Rabada, Trent Boult, Ishant Sharma",,,IPL,2019,"Wankhede Stadium,Mumbai","Mar 24,2019",Mumbai Indians have won the toss and have opted to field,Delhi Capitals won by 37 runs,Rishabh Pant,MI,field,DC,MI,Ingram, Hardik Pandya,1,0,,,third man,late cut
7.2," Hardik Pandya to Ingram, no run, shortish again but this time not that wide but Ingram goes for the cut anyway. Chops a cut onto the pitch ",1st Inns,3rd,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Krunal Pandya, Yuvraj Singh, Kieron Pollard, Hardik Pandya, Ben Cutting, Mitchell McClenaghan, Rasikh Salam, Jasprit Bumrah","Delhi Capitals (Playing XI): Shikhar Dhawan, Prithvi Shaw, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Keemo Paul, Axar Patel, Rahul Tewatia, Kagiso Rabada, Trent Boult, Ishant Sharma",,,IPL,2019,"Wankhede Stadium,Mumbai","Mar 24,2019",Mumbai Indians have won the toss and have opted to field,Delhi Capitals won by 37 runs,Rishabh Pant,MI,field,DC,MI,Ingram, Hardik Pandya,0,0,Short,wide,,cut shot
7.1," Hardik Pandya to Ingram, FOUR, just over a diving Pollard at backward point! Was shortish and a hint of room which Ingram pounced on with a flashing cut. Clears the infield, just, to get the boundary ",1st Inns,3rd,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Krunal Pandya, Yuvraj Singh, Kieron Pollard, Hardik Pandya, Ben Cutting, Mitchell McClenaghan, Rasikh Salam, Jasprit Bumrah","Delhi Capitals (Playing XI): Shikhar Dhawan, Prithvi Shaw, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Keemo Paul, Axar Patel, Rahul Tewatia, Kagiso Rabada, Trent Boult, Ishant Sharma",,,IPL,2019,"Wankhede Stadium,Mumbai","Mar 24,2019",Mumbai Indians have won the toss and have opted to field,Delhi Capitals won by 37 runs,Rishabh Pant,MI,field,DC,MI,Ingram, Hardik Pandya,4,0,Short,,backward point,Cut
6.6," Rasikh Salam to Dhawan, 2 runs, slower ball and wider of Dhawan who was on the move. Has to reach it and does so with a good drive through extra cover. Yuvi at long-off gets across to tidy up ",1st Inns,3rd,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Krunal Pandya, Yuvraj Singh, Kieron Pollard, Hardik Pandya, Ben Cutting, Mitchell McClenaghan, Rasikh Salam, Jasprit Bumrah","Delhi Capitals (Playing XI): Shikhar Dhawan, Prithvi Shaw, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Keemo Paul, Axar Patel, Rahul Tewatia, Kagiso Rabada, Trent Boult, Ishant Sharma",,,IPL,2019,"Wankhede Stadium,Mumbai","Mar 24,2019",Mumbai Indians have won the toss and have opted to field,Delhi Capitals won by 37 runs,Rishabh Pant,MI,field,DC,MI,Dhawan, Rasikh Salam,2,0,Good,wide,extra cover,cover drive
6.5," Rasikh Salam to Ingram, 1 run, shortish this time and Ingram mistimes the punch into the gap at cover ",1st Inns,3rd,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Krunal Pandya, Yuvraj Singh, Kieron Pollard, Hardik Pandya, Ben Cutting, Mitchell McClenaghan, Rasikh Salam, Jasprit Bumrah","Delhi Capitals (Playing XI): Shikhar Dhawan, Prithvi Shaw, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Keemo Paul, Axar Patel, Rahul Tewatia, Kagiso Rabada, Trent Boult, Ishant Sharma",,,IPL,2019,"Wankhede Stadium,Mumbai","Mar 24,2019",Mumbai Indians have won the toss and have opted to field,Delhi Capitals won by 37 runs,Rishabh Pant,MI,field,DC,MI,Ingram, Rasikh Salam,1,0,Short,,cover,
6.4," Rasikh Salam to Ingram, no run, fuller and around off, dug out back to Salam who has an aggressive shy at the striker's end ",1st Inns,3rd,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Krunal Pandya, Yuvraj Singh, Kieron Pollard, Hardik Pandya, Ben Cutting, Mitchell McClenaghan, Rasikh Salam, Jasprit Bumrah","Delhi Capitals (Playing XI): Shikhar Dhawan, Prithvi Shaw, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Keemo Paul, Axar Patel, Rahul Tewatia, Kagiso Rabada, Trent Boult, Ishant Sharma",,,IPL,2019,"Wankhede Stadium,Mumbai","Mar 24,2019",Mumbai Indians have won the toss and have opted to field,Delhi Capitals won by 37 runs,Rishabh Pant,MI,field,DC,MI,Ingram, Rasikh Salam,0,0,Full,,,
6.3," Rasikh Salam to Ingram, no run, on a length outside off, Ingram punches it on the up towards cover ",1st Inns,3rd,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Krunal Pandya, Yuvraj Singh, Kieron Pollard, Hardik Pandya, Ben Cutting, Mitchell McClenaghan, Rasikh Salam, Jasprit Bumrah","Delhi Capitals (Playing XI): Shikhar Dhawan, Prithvi Shaw, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Keemo Paul, Axar Patel, Rahul Tewatia, Kagiso Rabada, Trent Boult, Ishant Sharma",,,IPL,2019,"Wankhede Stadium,Mumbai","Mar 24,2019",Mumbai Indians have won the toss and have opted to field,Delhi Capitals won by 37 runs,Rishabh Pant,MI,field,DC,MI,Ingram, Rasikh Salam,0,0,Good,off side,cover,
6.2," Rasikh Salam to Dhawan, 1 run, back of a length, angling into Dhawan who gets another inside edge on the flick to square leg ",1st Inns,3rd,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Krunal Pandya, Yuvraj Singh, Kieron Pollard, Hardik Pandya, Ben Cutting, Mitchell McClenaghan, Rasikh Salam, Jasprit Bumrah","Delhi Capitals (Playing XI): Shikhar Dhawan, Prithvi Shaw, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Keemo Paul, Axar Patel, Rahul Tewatia, Kagiso Rabada, Trent Boult, Ishant Sharma",,,IPL,2019,"Wankhede Stadium,Mumbai","Mar 24,2019",Mumbai Indians have won the toss and have opted to field,Delhi Capitals won by 37 runs,Rishabh Pant,MI,field,DC,MI,Dhawan, Rasikh Salam,1,0,Back of Length,,square leg,edge
6.1,"Rasikh Salam to Dhawan, no run, good length and closer to off, Dhawan is late and gets a faint inside edge onto the pad",1st Inns,3rd,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Krunal Pandya, Yuvraj Singh, Kieron Pollard, Hardik Pandya, Ben Cutting, Mitchell McClenaghan, Rasikh Salam, Jasprit Bumrah","Delhi Capitals (Playing XI): Shikhar Dhawan, Prithvi Shaw, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Keemo Paul, Axar Patel, Rahul Tewatia, Kagiso Rabada, Trent Boult, Ishant Sharma",,,IPL,2019,"Wankhede Stadium,Mumbai","Mar 24,2019",Mumbai Indians have won the toss and have opted to field,Delhi Capitals won by 37 runs,Rishabh Pant,MI,field,DC,MI,Dhawan,Rasikh Salam,0,0,Good,off side,,edge
5.6," Hardik Pandya to Dhawan, 1 run, very full and attacks the sticks, dug out towards mid-on for a single ",1st Inns,3rd,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Krunal Pandya, Yuvraj Singh, Kieron Pollard, Hardik Pandya, Ben Cutting, Mitchell McClenaghan, Rasikh Salam, Jasprit Bumrah","Delhi Capitals (Playing XI): Shikhar Dhawan, Prithvi Shaw, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Keemo Paul, Axar Patel, Rahul Tewatia, Kagiso Rabada, Trent Boult, Ishant Sharma",,,IPL,2019,"Wankhede Stadium,Mumbai","Mar 24,2019",Mumbai Indians have won the toss and have opted to field,Delhi Capitals won by 37 runs,Rishabh Pant,MI,field,DC,MI,Dhawan, Hardik Pandya,1,0,Full,stump line,mid-on,
5.5," Hardik Pandya to Ingram, 1 run, short of a length and Ingram punches on the up behind point for a single ",1st Inns,3rd,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Krunal Pandya, Yuvraj Singh, Kieron Pollard, Hardik Pandya, Ben Cutting, Mitchell McClenaghan, Rasikh Salam, Jasprit Bumrah","Delhi Capitals (Playing XI): Shikhar Dhawan, Prithvi Shaw, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Keemo Paul, Axar Patel, Rahul Tewatia, Kagiso Rabada, Trent Boult, Ishant Sharma",,,IPL,2019,"Wankhede Stadium,Mumbai","Mar 24,2019",Mumbai Indians have won the toss and have opted to field,Delhi Capitals won by 37 runs,Rishabh Pant,MI,field,DC,MI,Ingram, Hardik Pandya,1,0,Short,,point,
5.4," Hardik Pandya to Dhawan, 1 run, nice flowing drive from Dhawan through point and the sweeper fielder is in action again ",1st Inns,3rd,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Krunal Pandya, Yuvraj Singh, Kieron Pollard, Hardik Pandya, Ben Cutting, Mitchell McClenaghan, Rasikh Salam, Jasprit Bumrah","Delhi Capitals (Playing XI): Shikhar Dhawan, Prithvi Shaw, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Keemo Paul, Axar Patel, Rahul Tewatia, Kagiso Rabada, Trent Boult, Ishant Sharma",,,IPL,2019,"Wankhede Stadium,Mumbai","Mar 24,2019",Mumbai Indians have won the toss and have opted to field,Delhi Capitals won by 37 runs,Rishabh Pant,MI,field,DC,MI,Dhawan, Hardik Pandya,1,0,,,point,drive
5.3," Hardik Pandya to Ingram, 1 run, shortish and wider outside off, Ingram chops the cut towards deep backward point ",1st Inns,3rd,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Krunal Pandya, Yuvraj Singh, Kieron Pollard, Hardik Pandya, Ben Cutting, Mitchell McClenaghan, Rasikh Salam, Jasprit Bumrah","Delhi Capitals (Playing XI): Shikhar Dhawan, Prithvi Shaw, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Keemo Paul, Axar Patel, Rahul Tewatia, Kagiso Rabada, Trent Boult, Ishant Sharma",,,IPL,2019,"Wankhede Stadium,Mumbai","Mar 24,2019",Mumbai Indians have won the toss and have opted to field,Delhi Capitals won by 37 runs,Rishabh Pant,MI,field,DC,MI,Ingram, Hardik Pandya,1,0,Short,wide,deep backward point,cut shot
5.2," Hardik Pandya to Dhawan, 1 run, fuller again and Dhawan drives it straight to that fielder placed newly, at sweeper cover ",1st Inns,3rd,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Krunal Pandya, Yuvraj Singh, Kieron Pollard, Hardik Pandya, Ben Cutting, Mitchell McClenaghan, Rasikh Salam, Jasprit Bumrah","Delhi Capitals (Playing XI): Shikhar Dhawan, Prithvi Shaw, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Keemo Paul, Axar Patel, Rahul Tewatia, Kagiso Rabada, Trent Boult, Ishant Sharma",,,IPL,2019,"Wankhede Stadium,Mumbai","Mar 24,2019",Mumbai Indians have won the toss and have opted to field,Delhi Capitals won by 37 runs,Rishabh Pant,MI,field,DC,MI,Dhawan, Hardik Pandya,1,0,Full,,straight,straight drive
