ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,win,man_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line,ball_destination,shot_name
10.5," Hardik Pandya to Padikkal, no run, good short ball and that's now 6 balls that Padikkal has failed to score off in a row. Dug in short as Padikkal backs away, beaten for pace as Padikkal pulls and misses ",1st Inns,Fin,Gujarat Titans,Rajasthan Royals,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Matthew Wade, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Ravisrinivasan Sai Kishore, Lockie Ferguson, Yash Dayal, Mohammed Shami","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Obed McCoy, Yuzvendra Chahal",,,IPL,2022,"Narendra Modi Stadium,Ahmedabad","May 29,2022",Rajasthan Royals have won the toss and have opted to bat,Gujarat Titans won by 7 wkts,Hardik Pandya,RR,bat,RR,GT,Padikkal, Hardik Pandya,0,0,Good,,,beaten
10.4," Hardik Pandya to Padikkal, no run, Padikkal is getting desperate now. Charges Hardik Pandya who shortens the length and the batter finds the bowler with a not so well-timed shot ",1st Inns,Fin,Gujarat Titans,Rajasthan Royals,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Matthew Wade, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Ravisrinivasan Sai Kishore, Lockie Ferguson, Yash Dayal, Mohammed Shami","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Obed McCoy, Yuzvendra Chahal",,,IPL,2022,"Narendra Modi Stadium,Ahmedabad","May 29,2022",Rajasthan Royals have won the toss and have opted to bat,Gujarat Titans won by 7 wkts,Hardik Pandya,RR,bat,RR,GT,Padikkal, Hardik Pandya,0,0,Short,,,
10.3," Hardik Pandya to Buttler, 1 run, full on the stumps, Buttler lofts but it's come off a thick inside half, but gets a single straight down the ground ",1st Inns,Fin,Gujarat Titans,Rajasthan Royals,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Matthew Wade, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Ravisrinivasan Sai Kishore, Lockie Ferguson, Yash Dayal, Mohammed Shami","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Obed McCoy, Yuzvendra Chahal",,,IPL,2022,"Narendra Modi Stadium,Ahmedabad","May 29,2022",Rajasthan Royals have won the toss and have opted to bat,Gujarat Titans won by 7 wkts,Hardik Pandya,RR,bat,RR,GT,Buttler, Hardik Pandya,1,0,Full,stump line,straight,
10.2," Hardik Pandya to Buttler, no run, angled in on a good length on off, Buttler defends to cover ",1st Inns,Fin,Gujarat Titans,Rajasthan Royals,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Matthew Wade, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Ravisrinivasan Sai Kishore, Lockie Ferguson, Yash Dayal, Mohammed Shami","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Obed McCoy, Yuzvendra Chahal",,,IPL,2022,"Narendra Modi Stadium,Ahmedabad","May 29,2022",Rajasthan Royals have won the toss and have opted to bat,Gujarat Titans won by 7 wkts,Hardik Pandya,RR,bat,RR,GT,Buttler, Hardik Pandya,0,0,Good,off side,cover,defend
10.1," Hardik Pandya to Buttler, 2 runs, pitched up outside off, Buttler gets forward and opens the face of the bat to square-drive wide of Sai Kishore diving at backward point ",1st Inns,Fin,Gujarat Titans,Rajasthan Royals,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Matthew Wade, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Ravisrinivasan Sai Kishore, Lockie Ferguson, Yash Dayal, Mohammed Shami","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Obed McCoy, Yuzvendra Chahal",,,IPL,2022,"Narendra Modi Stadium,Ahmedabad","May 29,2022",Rajasthan Royals have won the toss and have opted to bat,Gujarat Titans won by 7 wkts,Hardik Pandya,RR,bat,RR,GT,Buttler, Hardik Pandya,2,0,,off side,square,square drive
9.6," Shami to Buttler, 1 run, yorker length delivery on the pads, squeezed in front of long-on, Buttler wanted a second, but Rashid is quick onto the ball ",1st Inns,Fin,Gujarat Titans,Rajasthan Royals,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Matthew Wade, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Ravisrinivasan Sai Kishore, Lockie Ferguson, Yash Dayal, Mohammed Shami","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Obed McCoy, Yuzvendra Chahal",,,IPL,2022,"Narendra Modi Stadium,Ahmedabad","May 29,2022",Rajasthan Royals have won the toss and have opted to bat,Gujarat Titans won by 7 wkts,Hardik Pandya,RR,bat,RR,GT,Buttler, Shami,1,0,yorker,stump line,long-on,
9.5," Shami to Buttler, no run, much better from Shami, on a good length and just outside off, defended to the off-side ",1st Inns,Fin,Gujarat Titans,Rajasthan Royals,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Matthew Wade, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Ravisrinivasan Sai Kishore, Lockie Ferguson, Yash Dayal, Mohammed Shami","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Obed McCoy, Yuzvendra Chahal",,,IPL,2022,"Narendra Modi Stadium,Ahmedabad","May 29,2022",Rajasthan Royals have won the toss and have opted to bat,Gujarat Titans won by 7 wkts,Hardik Pandya,RR,bat,RR,GT,Buttler, Shami,0,0,Good,off side,off-side,defend
9.4," Shami to Buttler, FOUR, crunched, Jos is beginning to boss proceedings now, on a length and wide of off, he leans forward and then drives it serenely through extra-cover, no need to run for those ",1st Inns,Fin,Gujarat Titans,Rajasthan Royals,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Matthew Wade, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Ravisrinivasan Sai Kishore, Lockie Ferguson, Yash Dayal, Mohammed Shami","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Obed McCoy, Yuzvendra Chahal",,,IPL,2022,"Narendra Modi Stadium,Ahmedabad","May 29,2022",Rajasthan Royals have won the toss and have opted to bat,Gujarat Titans won by 7 wkts,Hardik Pandya,RR,bat,RR,GT,Buttler, Shami,4,0,Good,wide,cover,cover drive
9.3," Shami to Buttler, FOUR, beautifully played, banged in short with two men in the deep - Buttler swivels across, rolled his wrists over and pulled it past square leg, splits the gap between the two fielders ",1st Inns,Fin,Gujarat Titans,Rajasthan Royals,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Matthew Wade, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Ravisrinivasan Sai Kishore, Lockie Ferguson, Yash Dayal, Mohammed Shami","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Obed McCoy, Yuzvendra Chahal",,,IPL,2022,"Narendra Modi Stadium,Ahmedabad","May 29,2022",Rajasthan Royals have won the toss and have opted to bat,Gujarat Titans won by 7 wkts,Hardik Pandya,RR,bat,RR,GT,Buttler, Shami,4,0,Full,,square leg,pull shot
9.2,"Shami to Buttler, 2 runs, good cricket all-around, width on offer and Buttler drilled the drive wide of cover, was running away across the fats outfield and would've been a boundary, if not for Ferguson's big sprawling dive",1st Inns,Fin,Gujarat Titans,Rajasthan Royals,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Matthew Wade, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Ravisrinivasan Sai Kishore, Lockie Ferguson, Yash Dayal, Mohammed Shami","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Obed McCoy, Yuzvendra Chahal",,,IPL,2022,"Narendra Modi Stadium,Ahmedabad","May 29,2022",Rajasthan Royals have won the toss and have opted to bat,Gujarat Titans won by 7 wkts,Hardik Pandya,RR,bat,RR,GT,Buttler,Shami,2,0,Good,off side,cover,cover drive
9.1," Shami to Buttler, no run, length ball around off, pushed back at the bowler who sticks his right hand out and stops it on the followthrough ",1st Inns,Fin,Gujarat Titans,Rajasthan Royals,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Matthew Wade, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Ravisrinivasan Sai Kishore, Lockie Ferguson, Yash Dayal, Mohammed Shami","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Obed McCoy, Yuzvendra Chahal",,,IPL,2022,"Narendra Modi Stadium,Ahmedabad","May 29,2022",Rajasthan Royals have won the toss and have opted to bat,Gujarat Titans won by 7 wkts,Hardik Pandya,RR,bat,RR,GT,Buttler, Shami,0,0,Good,stump line,,push shot
8.6,"Hardik Pandya to Padikkal, no run, on a good length and just outside off, Padikkal is a tad too early into the drive, hits it in the air, but it bounces short of mid-off, just one run and a wicket off the over",1st Inns,Fin,Gujarat Titans,Rajasthan Royals,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Matthew Wade, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Ravisrinivasan Sai Kishore, Lockie Ferguson, Yash Dayal, Mohammed Shami","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Obed McCoy, Yuzvendra Chahal",,,IPL,2022,"Narendra Modi Stadium,Ahmedabad","May 29,2022",Rajasthan Royals have won the toss and have opted to bat,Gujarat Titans won by 7 wkts,Hardik Pandya,RR,bat,RR,GT,Padikkal,Hardik Pandya,0,0,Good,off side,mid-off,off drive
8.5,"Hardik Pandya to Padikkal, no run, this is excellent bowling from Hardik, shortens the length and gets it to move away with the angle, opens up Padikkal on the defensive poke and zips past the outside edge",1st Inns,Fin,Gujarat Titans,Rajasthan Royals,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Matthew Wade, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Ravisrinivasan Sai Kishore, Lockie Ferguson, Yash Dayal, Mohammed Shami","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Obed McCoy, Yuzvendra Chahal",,,IPL,2022,"Narendra Modi Stadium,Ahmedabad","May 29,2022",Rajasthan Royals have won the toss and have opted to bat,Gujarat Titans won by 7 wkts,Hardik Pandya,RR,bat,RR,GT,Padikkal,Hardik Pandya,0,0,Short,,,edge
8.4," Hardik Pandya to Padikkal, no run, short of a good length and on the pads, Padikkal presses across and turns it to the on-side ",1st Inns,Fin,Gujarat Titans,Rajasthan Royals,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Matthew Wade, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Ravisrinivasan Sai Kishore, Lockie Ferguson, Yash Dayal, Mohammed Shami","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Obed McCoy, Yuzvendra Chahal",,,IPL,2022,"Narendra Modi Stadium,Ahmedabad","May 29,2022",Rajasthan Royals have won the toss and have opted to bat,Gujarat Titans won by 7 wkts,Hardik Pandya,RR,bat,RR,GT,Padikkal, Hardik Pandya,0,0,Short,stump line,,
8.3," Hardik Pandya to Padikkal, no run, on a good length and shaping away from outside off, Padikkal is caught in the crease as he looked to defend and is beaten by the away going angle ",1st Inns,Fin,Gujarat Titans,Rajasthan Royals,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Matthew Wade, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Ravisrinivasan Sai Kishore, Lockie Ferguson, Yash Dayal, Mohammed Shami","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Obed McCoy, Yuzvendra Chahal",,,IPL,2022,"Narendra Modi Stadium,Ahmedabad","May 29,2022",Rajasthan Royals have won the toss and have opted to bat,Gujarat Titans won by 7 wkts,Hardik Pandya,RR,bat,RR,GT,Padikkal, Hardik Pandya,0,0,Good,off side,,beaten
8.2," Hardik Pandya to Samson, out Caught by Sai Kishore!! Samson has thrown his wicket away once again, this is a disappointing shot from the RR skipper - hard length doing the trick once again for the Titans, banged in short and Samson wasn't in a great position on the pull, was playing it from the front-foot, so the weight wasn't there behind the shot, spoons off the higher part of the bat and lobbed over backward point. Sai Kishore runs back, settles underneath the skier and does well to hold on under the lights. Samson c Sai Kishore b Hardik Pandya 14(11) [4s-2] ",1st Inns,Fin,Gujarat Titans,Rajasthan Royals,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Matthew Wade, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Ravisrinivasan Sai Kishore, Lockie Ferguson, Yash Dayal, Mohammed Shami","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Obed McCoy, Yuzvendra Chahal",,,IPL,2022,"Narendra Modi Stadium,Ahmedabad","May 29,2022",Rajasthan Royals have won the toss and have opted to bat,Gujarat Titans won by 7 wkts,Hardik Pandya,RR,bat,RR,GT,Samson, Hardik Pandya,out,out,Short,,backward point,pull shot
8.1," Hardik Pandya to Buttler, 1 run, short and wide of off, Buttler rides the bounce and slaps it over cover, goes to deep cover on the bounce ",1st Inns,Fin,Gujarat Titans,Rajasthan Royals,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Matthew Wade, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Ravisrinivasan Sai Kishore, Lockie Ferguson, Yash Dayal, Mohammed Shami","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Obed McCoy, Yuzvendra Chahal",,,IPL,2022,"Narendra Modi Stadium,Ahmedabad","May 29,2022",Rajasthan Royals have won the toss and have opted to bat,Gujarat Titans won by 7 wkts,Hardik Pandya,RR,bat,RR,GT,Buttler, Hardik Pandya,1,0,Short,wide,cover,
7.6," Rashid Khan to Buttler, 1 run, pushed through just outside off, Buttler plays with a closed bat-face and nudges it to mid-on for a single ",1st Inns,Fin,Gujarat Titans,Rajasthan Royals,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Matthew Wade, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Ravisrinivasan Sai Kishore, Lockie Ferguson, Yash Dayal, Mohammed Shami","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Obed McCoy, Yuzvendra Chahal",,,IPL,2022,"Narendra Modi Stadium,Ahmedabad","May 29,2022",Rajasthan Royals have won the toss and have opted to bat,Gujarat Titans won by 7 wkts,Hardik Pandya,RR,bat,RR,GT,Buttler, Rashid Khan,1,0,,off side,mid-on,push shot
7.5," Rashid Khan to Samson, 1 run, the wrong 'un nwo, Samson goes right back and works it wide of mid-wicket for a single ",1st Inns,Fin,Gujarat Titans,Rajasthan Royals,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Matthew Wade, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Ravisrinivasan Sai Kishore, Lockie Ferguson, Yash Dayal, Mohammed Shami","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Obed McCoy, Yuzvendra Chahal",,,IPL,2022,"Narendra Modi Stadium,Ahmedabad","May 29,2022",Rajasthan Royals have won the toss and have opted to bat,Gujarat Titans won by 7 wkts,Hardik Pandya,RR,bat,RR,GT,Samson, Rashid Khan,1,0,,wide,mid-wicket,
7.4," Rashid Khan to Buttler, 1 run, tossed up just outside off, Buttler stays back and pushes it square on the off-side for a single ",1st Inns,Fin,Gujarat Titans,Rajasthan Royals,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Matthew Wade, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Ravisrinivasan Sai Kishore, Lockie Ferguson, Yash Dayal, Mohammed Shami","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Obed McCoy, Yuzvendra Chahal",,,IPL,2022,"Narendra Modi Stadium,Ahmedabad","May 29,2022",Rajasthan Royals have won the toss and have opted to bat,Gujarat Titans won by 7 wkts,Hardik Pandya,RR,bat,RR,GT,Buttler, Rashid Khan,1,0,Full toss,off side,square,push shot
7.3," Rashid Khan to Buttler, no run, the slider from Rashid, dropped short and wide of off, Buttler went chasing after that and is beaten ",1st Inns,Fin,Gujarat Titans,Rajasthan Royals,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Matthew Wade, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Ravisrinivasan Sai Kishore, Lockie Ferguson, Yash Dayal, Mohammed Shami","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Obed McCoy, Yuzvendra Chahal",,,IPL,2022,"Narendra Modi Stadium,Ahmedabad","May 29,2022",Rajasthan Royals have won the toss and have opted to bat,Gujarat Titans won by 7 wkts,Hardik Pandya,RR,bat,RR,GT,Buttler, Rashid Khan,0,0,Short,wide,,beaten
7.2," Rashid Khan to Samson, 1 run, very full and on off, Samson clears his left leg and hammers the drive to long-off for a single ",1st Inns,Fin,Gujarat Titans,Rajasthan Royals,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Matthew Wade, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Ravisrinivasan Sai Kishore, Lockie Ferguson, Yash Dayal, Mohammed Shami","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Obed McCoy, Yuzvendra Chahal",,,IPL,2022,"Narendra Modi Stadium,Ahmedabad","May 29,2022",Rajasthan Royals have won the toss and have opted to bat,Gujarat Titans won by 7 wkts,Hardik Pandya,RR,bat,RR,GT,Samson, Rashid Khan,1,0,Full,off side,long-off,off drive
7.1," Rashid Khan to Buttler, 1 run, tossed up just outside off, pushed into the gap to the left of cover for a single ",1st Inns,Fin,Gujarat Titans,Rajasthan Royals,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Matthew Wade, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Ravisrinivasan Sai Kishore, Lockie Ferguson, Yash Dayal, Mohammed Shami","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Obed McCoy, Yuzvendra Chahal",,,IPL,2022,"Narendra Modi Stadium,Ahmedabad","May 29,2022",Rajasthan Royals have won the toss and have opted to bat,Gujarat Titans won by 7 wkts,Hardik Pandya,RR,bat,RR,GT,Buttler, Rashid Khan,1,0,Full toss,off side,cover,push shot
6.6," Ferguson to Buttler, 1 run, on a good length and just outside off, driven towards mid-off and Buttler scampers across for a quick single, makes his ground with the dive ",1st Inns,Fin,Gujarat Titans,Rajasthan Royals,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Matthew Wade, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Ravisrinivasan Sai Kishore, Lockie Ferguson, Yash Dayal, Mohammed Shami","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Obed McCoy, Yuzvendra Chahal",,,IPL,2022,"Narendra Modi Stadium,Ahmedabad","May 29,2022",Rajasthan Royals have won the toss and have opted to bat,Gujarat Titans won by 7 wkts,Hardik Pandya,RR,bat,RR,GT,Buttler, Ferguson,1,0,Good,off side,mid-off,off drive
6.5," Ferguson to Buttler, FOUR, back-to-back boundaries for Buttler, short and wide of off, he rides the bounce and caresses the cut over backward point ",1st Inns,Fin,Gujarat Titans,Rajasthan Royals,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Matthew Wade, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Ravisrinivasan Sai Kishore, Lockie Ferguson, Yash Dayal, Mohammed Shami","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Obed McCoy, Yuzvendra Chahal",,,IPL,2022,"Narendra Modi Stadium,Ahmedabad","May 29,2022",Rajasthan Royals have won the toss and have opted to bat,Gujarat Titans won by 7 wkts,Hardik Pandya,RR,bat,RR,GT,Buttler, Ferguson,4,0,Short,wide,backward point,Cut
6.4," Ferguson to Buttler, FOUR, lovely, that'll ease Buttler's nerves, full and wide of off, he leans forward, brings the hockey skills into play and drills it over the leaping cover fielder for a boundary ",1st Inns,Fin,Gujarat Titans,Rajasthan Royals,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Matthew Wade, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Ravisrinivasan Sai Kishore, Lockie Ferguson, Yash Dayal, Mohammed Shami","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Obed McCoy, Yuzvendra Chahal",,,IPL,2022,"Narendra Modi Stadium,Ahmedabad","May 29,2022",Rajasthan Royals have won the toss and have opted to bat,Gujarat Titans won by 7 wkts,Hardik Pandya,RR,bat,RR,GT,Buttler, Ferguson,4,0,Full,wide,cover,
6.3," Ferguson to Buttler, no run, back of a length and well wide of off, Buttler has a loose waft at that and is beaten on the top-edge ",1st Inns,Fin,Gujarat Titans,Rajasthan Royals,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Matthew Wade, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Ravisrinivasan Sai Kishore, Lockie Ferguson, Yash Dayal, Mohammed Shami","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Obed McCoy, Yuzvendra Chahal",,,IPL,2022,"Narendra Modi Stadium,Ahmedabad","May 29,2022",Rajasthan Royals have won the toss and have opted to bat,Gujarat Titans won by 7 wkts,Hardik Pandya,RR,bat,RR,GT,Buttler, Ferguson,0,0,Back of Length,wide,,edge
6.2," Ferguson to Samson, 1 run, the slower wide full-toss from Ferguson, sliced away square on the off-side for a single ",1st Inns,Fin,Gujarat Titans,Rajasthan Royals,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Matthew Wade, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Ravisrinivasan Sai Kishore, Lockie Ferguson, Yash Dayal, Mohammed Shami","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Obed McCoy, Yuzvendra Chahal",,,IPL,2022,"Narendra Modi Stadium,Ahmedabad","May 29,2022",Rajasthan Royals have won the toss and have opted to bat,Gujarat Titans won by 7 wkts,Hardik Pandya,RR,bat,RR,GT,Samson, Ferguson,1,0,Full toss,wide,square,
6.1," Ferguson to Samson, no run, fuller length delivery outside off, bowled at 152.6 kmph, driven straight to the fielder at mid-off ",1st Inns,Fin,Gujarat Titans,Rajasthan Royals,"Gujarat Titans (Playing XI): Wriddhiman Saha(w), Shubman Gill, Matthew Wade, Hardik Pandya(c), David Miller, Rahul Tewatia, Rashid Khan, Ravisrinivasan Sai Kishore, Lockie Ferguson, Yash Dayal, Mohammed Shami","Rajasthan Royals (Playing XI): Yashasvi Jaiswal, Jos Buttler, Sanju Samson(w/c), Devdutt Padikkal, Shimron Hetmyer, Riyan Parag, Ravichandran Ashwin, Trent Boult, Prasidh Krishna, Obed McCoy, Yuzvendra Chahal",,,IPL,2022,"Narendra Modi Stadium,Ahmedabad","May 29,2022",Rajasthan Royals have won the toss and have opted to bat,Gujarat Titans won by 7 wkts,Hardik Pandya,RR,bat,RR,GT,Samson, Ferguson,0,0,Full,off side,straight,straight drive
