ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,runs,extra,ball_length
10.6," Andrew Tye to Manish Pandey, 1 run, yorker length delivery outside off, Manish brings his bottom-hand into play as he drags it towards long-on ",1st Inns,25t,Sunrisers Hyderabad,Kings XI Punjab,"Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Kane Williamson(c), Wriddhiman Saha(w), Manish Pandey, Shakib Al Hasan, Yusuf Pathan, Mohammad Nabi, Rashid Khan, Basil Thampi, Siddarth Kaul, Sandeep Sharma","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Manoj Tiwary, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Rajiv Gandhi International Stadium,Hyderabad","Apr 26,2018",Kings XI Punjab have won the toss and have opted to field,Sunrisers Hyderabad won by 13 runs,Ankit Rajpoot,PBKS,field,SRH,PBKS,1,0,yorker
10.5," Andrew Tye to Manish Pandey, no run, back of a length and just outside off, ideal pace for Manish and he only manages to find the fielder at short third man ",1st Inns,25t,Sunrisers Hyderabad,Kings XI Punjab,"Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Kane Williamson(c), Wriddhiman Saha(w), Manish Pandey, Shakib Al Hasan, Yusuf Pathan, Mohammad Nabi, Rashid Khan, Basil Thampi, Siddarth Kaul, Sandeep Sharma","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Manoj Tiwary, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Rajiv Gandhi International Stadium,Hyderabad","Apr 26,2018",Kings XI Punjab have won the toss and have opted to field,Sunrisers Hyderabad won by 13 runs,Ankit Rajpoot,PBKS,field,SRH,PBKS,0,0,Back of Length
10.4," Andrew Tye to Manish Pandey, no run, another slower short ball and Manish is beaten all ends up. Tries to dab it towards third man, but the ball never came and he ended up with a limp waft ",1st Inns,25t,Sunrisers Hyderabad,Kings XI Punjab,"Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Kane Williamson(c), Wriddhiman Saha(w), Manish Pandey, Shakib Al Hasan, Yusuf Pathan, Mohammad Nabi, Rashid Khan, Basil Thampi, Siddarth Kaul, Sandeep Sharma","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Manoj Tiwary, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Rajiv Gandhi International Stadium,Hyderabad","Apr 26,2018",Kings XI Punjab have won the toss and have opted to field,Sunrisers Hyderabad won by 13 runs,Ankit Rajpoot,PBKS,field,SRH,PBKS,0,0,Short
10.3," Andrew Tye to Manish Pandey, 2 runs, another slower short ball and Manish is done in by the lack of pace. But the mistimed shot allows him to come back for the second run after the ball trickled towards square leg ",1st Inns,25t,Sunrisers Hyderabad,Kings XI Punjab,"Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Kane Williamson(c), Wriddhiman Saha(w), Manish Pandey, Shakib Al Hasan, Yusuf Pathan, Mohammad Nabi, Rashid Khan, Basil Thampi, Siddarth Kaul, Sandeep Sharma","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Manoj Tiwary, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Rajiv Gandhi International Stadium,Hyderabad","Apr 26,2018",Kings XI Punjab have won the toss and have opted to field,Sunrisers Hyderabad won by 13 runs,Ankit Rajpoot,PBKS,field,SRH,PBKS,2,0,Short
10.2," Andrew Tye to Shakib, 1 run, banged in short and just outside off, hurried Shakib on the pull, he mistimes it towards mid-wicket for a single ",1st Inns,25t,Sunrisers Hyderabad,Kings XI Punjab,"Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Kane Williamson(c), Wriddhiman Saha(w), Manish Pandey, Shakib Al Hasan, Yusuf Pathan, Mohammad Nabi, Rashid Khan, Basil Thampi, Siddarth Kaul, Sandeep Sharma","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Manoj Tiwary, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Rajiv Gandhi International Stadium,Hyderabad","Apr 26,2018",Kings XI Punjab have won the toss and have opted to field,Sunrisers Hyderabad won by 13 runs,Ankit Rajpoot,PBKS,field,SRH,PBKS,1,0,Short
10.1," Andrew Tye to Manish Pandey, 1 run, the slower leg-cutter from Tye, Manish was through with his shot even before the ball arrived, ended up clumsily stabbing it towards point for a single ",1st Inns,25t,Sunrisers Hyderabad,Kings XI Punjab,"Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Kane Williamson(c), Wriddhiman Saha(w), Manish Pandey, Shakib Al Hasan, Yusuf Pathan, Mohammad Nabi, Rashid Khan, Basil Thampi, Siddarth Kaul, Sandeep Sharma","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Manoj Tiwary, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Rajiv Gandhi International Stadium,Hyderabad","Apr 26,2018",Kings XI Punjab have won the toss and have opted to field,Sunrisers Hyderabad won by 13 runs,Ankit Rajpoot,PBKS,field,SRH,PBKS,1,0,
9.6," Mujeeb to Manish Pandey, 1 run, nicely tossed up on middle, Manish gets half-forward and works it behind square on the on-side for a single ",1st Inns,25t,Sunrisers Hyderabad,Kings XI Punjab,"Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Kane Williamson(c), Wriddhiman Saha(w), Manish Pandey, Shakib Al Hasan, Yusuf Pathan, Mohammad Nabi, Rashid Khan, Basil Thampi, Siddarth Kaul, Sandeep Sharma","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Manoj Tiwary, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Rajiv Gandhi International Stadium,Hyderabad","Apr 26,2018",Kings XI Punjab have won the toss and have opted to field,Sunrisers Hyderabad won by 13 runs,Ankit Rajpoot,PBKS,field,SRH,PBKS,1,0,Full toss
9.5," Mujeeb to Shakib, 1 run, slower and shorter of off, Shakib drags it down towards long-on for a single ",1st Inns,25t,Sunrisers Hyderabad,Kings XI Punjab,"Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Kane Williamson(c), Wriddhiman Saha(w), Manish Pandey, Shakib Al Hasan, Yusuf Pathan, Mohammad Nabi, Rashid Khan, Basil Thampi, Siddarth Kaul, Sandeep Sharma","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Manoj Tiwary, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Rajiv Gandhi International Stadium,Hyderabad","Apr 26,2018",Kings XI Punjab have won the toss and have opted to field,Sunrisers Hyderabad won by 13 runs,Ankit Rajpoot,PBKS,field,SRH,PBKS,1,0,Short
9.4," Mujeeb to Shakib, no run, tossed up just outside off, driven back at the bowler ",1st Inns,25t,Sunrisers Hyderabad,Kings XI Punjab,"Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Kane Williamson(c), Wriddhiman Saha(w), Manish Pandey, Shakib Al Hasan, Yusuf Pathan, Mohammad Nabi, Rashid Khan, Basil Thampi, Siddarth Kaul, Sandeep Sharma","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Manoj Tiwary, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Rajiv Gandhi International Stadium,Hyderabad","Apr 26,2018",Kings XI Punjab have won the toss and have opted to field,Sunrisers Hyderabad won by 13 runs,Ankit Rajpoot,PBKS,field,SRH,PBKS,0,0,Full toss
9.3," Mujeeb to Shakib, no run, pushed through flatter and quicker, extra bounce for Rahman and that beat Shakib's attempted cut ",1st Inns,25t,Sunrisers Hyderabad,Kings XI Punjab,"Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Kane Williamson(c), Wriddhiman Saha(w), Manish Pandey, Shakib Al Hasan, Yusuf Pathan, Mohammad Nabi, Rashid Khan, Basil Thampi, Siddarth Kaul, Sandeep Sharma","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Manoj Tiwary, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Rajiv Gandhi International Stadium,Hyderabad","Apr 26,2018",Kings XI Punjab have won the toss and have opted to field,Sunrisers Hyderabad won by 13 runs,Ankit Rajpoot,PBKS,field,SRH,PBKS,0,0,
9.2," Mujeeb to Shakib, no run, the off-break, but it's dropped way too short and wide of off, cut straight to the fielder at point ",1st Inns,25t,Sunrisers Hyderabad,Kings XI Punjab,"Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Kane Williamson(c), Wriddhiman Saha(w), Manish Pandey, Shakib Al Hasan, Yusuf Pathan, Mohammad Nabi, Rashid Khan, Basil Thampi, Siddarth Kaul, Sandeep Sharma","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Manoj Tiwary, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Rajiv Gandhi International Stadium,Hyderabad","Apr 26,2018",Kings XI Punjab have won the toss and have opted to field,Sunrisers Hyderabad won by 13 runs,Ankit Rajpoot,PBKS,field,SRH,PBKS,0,0,Short
9.1," Mujeeb to Manish Pandey, 1 run, flighted on Manish's pads, nudged away wide of mid-wicket for a single ",1st Inns,25t,Sunrisers Hyderabad,Kings XI Punjab,"Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Kane Williamson(c), Wriddhiman Saha(w), Manish Pandey, Shakib Al Hasan, Yusuf Pathan, Mohammad Nabi, Rashid Khan, Basil Thampi, Siddarth Kaul, Sandeep Sharma","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Manoj Tiwary, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Rajiv Gandhi International Stadium,Hyderabad","Apr 26,2018",Kings XI Punjab have won the toss and have opted to field,Sunrisers Hyderabad won by 13 runs,Ankit Rajpoot,PBKS,field,SRH,PBKS,1,0,
8.6," Ashwin to Manish Pandey, 1 run, Ashwin drifts one just outside off, driven down towards long-off for a single ",1st Inns,25t,Sunrisers Hyderabad,Kings XI Punjab,"Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Kane Williamson(c), Wriddhiman Saha(w), Manish Pandey, Shakib Al Hasan, Yusuf Pathan, Mohammad Nabi, Rashid Khan, Basil Thampi, Siddarth Kaul, Sandeep Sharma","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Manoj Tiwary, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Rajiv Gandhi International Stadium,Hyderabad","Apr 26,2018",Kings XI Punjab have won the toss and have opted to field,Sunrisers Hyderabad won by 13 runs,Ankit Rajpoot,PBKS,field,SRH,PBKS,1,0,
8.5,"Ashwin to Manish Pandey, no run, slower and on off, pushed back at the bowler",1st Inns,25t,Sunrisers Hyderabad,Kings XI Punjab,"Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Kane Williamson(c), Wriddhiman Saha(w), Manish Pandey, Shakib Al Hasan, Yusuf Pathan, Mohammad Nabi, Rashid Khan, Basil Thampi, Siddarth Kaul, Sandeep Sharma","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Manoj Tiwary, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Rajiv Gandhi International Stadium,Hyderabad","Apr 26,2018",Kings XI Punjab have won the toss and have opted to field,Sunrisers Hyderabad won by 13 runs,Ankit Rajpoot,PBKS,field,SRH,PBKS,0,0,
8.4," Ashwin to Manish Pandey, 2 runs, the carrom ball from Ashwin, driven towards cover where Mujeeb makes a mess of a simple stop, concedes two runs in the process ",1st Inns,25t,Sunrisers Hyderabad,Kings XI Punjab,"Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Kane Williamson(c), Wriddhiman Saha(w), Manish Pandey, Shakib Al Hasan, Yusuf Pathan, Mohammad Nabi, Rashid Khan, Basil Thampi, Siddarth Kaul, Sandeep Sharma","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Manoj Tiwary, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Rajiv Gandhi International Stadium,Hyderabad","Apr 26,2018",Kings XI Punjab have won the toss and have opted to field,Sunrisers Hyderabad won by 13 runs,Ankit Rajpoot,PBKS,field,SRH,PBKS,2,0,
8.3," Ashwin to Manish Pandey, no run, that's an ugly looking mow from Manish, the off-break from Ashwin, slower and just outside off, Manish swung across the line and missed, didn't miss the off-stump by much ",1st Inns,25t,Sunrisers Hyderabad,Kings XI Punjab,"Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Kane Williamson(c), Wriddhiman Saha(w), Manish Pandey, Shakib Al Hasan, Yusuf Pathan, Mohammad Nabi, Rashid Khan, Basil Thampi, Siddarth Kaul, Sandeep Sharma","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Manoj Tiwary, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Rajiv Gandhi International Stadium,Hyderabad","Apr 26,2018",Kings XI Punjab have won the toss and have opted to field,Sunrisers Hyderabad won by 13 runs,Ankit Rajpoot,PBKS,field,SRH,PBKS,0,0,
8.2," Ashwin to Shakib, 1 run, fraction short and on the stumps, worked away in front of square on the on-side for a single ",1st Inns,25t,Sunrisers Hyderabad,Kings XI Punjab,"Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Kane Williamson(c), Wriddhiman Saha(w), Manish Pandey, Shakib Al Hasan, Yusuf Pathan, Mohammad Nabi, Rashid Khan, Basil Thampi, Siddarth Kaul, Sandeep Sharma","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Manoj Tiwary, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Rajiv Gandhi International Stadium,Hyderabad","Apr 26,2018",Kings XI Punjab have won the toss and have opted to field,Sunrisers Hyderabad won by 13 runs,Ankit Rajpoot,PBKS,field,SRH,PBKS,1,0,Short
8.1," Ashwin to Shakib, no run, tossed up on off, Shakib gets half-forward and finds cover with the back-foot drive ",1st Inns,25t,Sunrisers Hyderabad,Kings XI Punjab,"Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Kane Williamson(c), Wriddhiman Saha(w), Manish Pandey, Shakib Al Hasan, Yusuf Pathan, Mohammad Nabi, Rashid Khan, Basil Thampi, Siddarth Kaul, Sandeep Sharma","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Manoj Tiwary, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Rajiv Gandhi International Stadium,Hyderabad","Apr 26,2018",Kings XI Punjab have won the toss and have opted to field,Sunrisers Hyderabad won by 13 runs,Ankit Rajpoot,PBKS,field,SRH,PBKS,0,0,Full toss
7.6," Manoj Tiwary to Shakib, 1 run, that's nicely bowled, the slider which kept coming back at Shakib, he backed away and then punched it square past point for a single ",1st Inns,25t,Sunrisers Hyderabad,Kings XI Punjab,"Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Kane Williamson(c), Wriddhiman Saha(w), Manish Pandey, Shakib Al Hasan, Yusuf Pathan, Mohammad Nabi, Rashid Khan, Basil Thampi, Siddarth Kaul, Sandeep Sharma","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Manoj Tiwary, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Rajiv Gandhi International Stadium,Hyderabad","Apr 26,2018",Kings XI Punjab have won the toss and have opted to field,Sunrisers Hyderabad won by 13 runs,Ankit Rajpoot,PBKS,field,SRH,PBKS,1,0,
7.5," Manoj Tiwary to Manish Pandey, 1 run, a delivery that's bowled with an orthodox action now, flighted well outside off, Manish eases it wide of cover for a single ",1st Inns,25t,Sunrisers Hyderabad,Kings XI Punjab,"Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Kane Williamson(c), Wriddhiman Saha(w), Manish Pandey, Shakib Al Hasan, Yusuf Pathan, Mohammad Nabi, Rashid Khan, Basil Thampi, Siddarth Kaul, Sandeep Sharma","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Manoj Tiwary, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Rajiv Gandhi International Stadium,Hyderabad","Apr 26,2018",Kings XI Punjab have won the toss and have opted to field,Sunrisers Hyderabad won by 13 runs,Ankit Rajpoot,PBKS,field,SRH,PBKS,1,0,
7.4," Manoj Tiwary to Shakib, 1 run, slower and well outside off, driven down towards long-off for a single ",1st Inns,25t,Sunrisers Hyderabad,Kings XI Punjab,"Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Kane Williamson(c), Wriddhiman Saha(w), Manish Pandey, Shakib Al Hasan, Yusuf Pathan, Mohammad Nabi, Rashid Khan, Basil Thampi, Siddarth Kaul, Sandeep Sharma","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Manoj Tiwary, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Rajiv Gandhi International Stadium,Hyderabad","Apr 26,2018",Kings XI Punjab have won the toss and have opted to field,Sunrisers Hyderabad won by 13 runs,Ankit Rajpoot,PBKS,field,SRH,PBKS,1,0,
7.4," Manoj Tiwary to Shakib, 3 wides, Tiwary slides this one down the leg-side, Rahul can't collect it cleanly and allows a couple of extra run ",1st Inns,25t,Sunrisers Hyderabad,Kings XI Punjab,"Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Kane Williamson(c), Wriddhiman Saha(w), Manish Pandey, Shakib Al Hasan, Yusuf Pathan, Mohammad Nabi, Rashid Khan, Basil Thampi, Siddarth Kaul, Sandeep Sharma","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Manoj Tiwary, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Rajiv Gandhi International Stadium,Hyderabad","Apr 26,2018",Kings XI Punjab have won the toss and have opted to field,Sunrisers Hyderabad won by 13 runs,Ankit Rajpoot,PBKS,field,SRH,PBKS,wide,3,
7.3," Manoj Tiwary to Shakib, 2 runs, I can't really explain this bowling action, he's almost at ground level when he releases the ball, more than Jadhav does, very full and wide of off, driven past cover for a couple of runs ",1st Inns,25t,Sunrisers Hyderabad,Kings XI Punjab,"Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Kane Williamson(c), Wriddhiman Saha(w), Manish Pandey, Shakib Al Hasan, Yusuf Pathan, Mohammad Nabi, Rashid Khan, Basil Thampi, Siddarth Kaul, Sandeep Sharma","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Manoj Tiwary, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Rajiv Gandhi International Stadium,Hyderabad","Apr 26,2018",Kings XI Punjab have won the toss and have opted to field,Sunrisers Hyderabad won by 13 runs,Ankit Rajpoot,PBKS,field,SRH,PBKS,2,0,Full
7.2," Manoj Tiwary to Manish Pandey, 1 run, another low slingy delivery from Tiwary, flatter and well outside off, punched square on the off-side for a single ",1st Inns,25t,Sunrisers Hyderabad,Kings XI Punjab,"Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Kane Williamson(c), Wriddhiman Saha(w), Manish Pandey, Shakib Al Hasan, Yusuf Pathan, Mohammad Nabi, Rashid Khan, Basil Thampi, Siddarth Kaul, Sandeep Sharma","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Manoj Tiwary, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Rajiv Gandhi International Stadium,Hyderabad","Apr 26,2018",Kings XI Punjab have won the toss and have opted to field,Sunrisers Hyderabad won by 13 runs,Ankit Rajpoot,PBKS,field,SRH,PBKS,1,0,
7.1," Manoj Tiwary to Shakib, 1 run, a slingy low-hands delivery from Tiwary, nudged away behind square on the on-side for a single ",1st Inns,25t,Sunrisers Hyderabad,Kings XI Punjab,"Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Kane Williamson(c), Wriddhiman Saha(w), Manish Pandey, Shakib Al Hasan, Yusuf Pathan, Mohammad Nabi, Rashid Khan, Basil Thampi, Siddarth Kaul, Sandeep Sharma","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Manoj Tiwary, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Rajiv Gandhi International Stadium,Hyderabad","Apr 26,2018",Kings XI Punjab have won the toss and have opted to field,Sunrisers Hyderabad won by 13 runs,Ankit Rajpoot,PBKS,field,SRH,PBKS,1,0,
6.6," Ashwin to Shakib, 1 run, appeal for run-out. A lazy single from Shakib and this might cost him. Oh dear! Shakib is short, but Ashwin has missed the ball and broke the stumps with his hands, NOT OUT is the call. That's poor cricket all around, the drifter from Ashwin, spun away from outside off, Hasan pushed it to the right of cover-point and set-off for a quick single. He was very casual in his running, took the big steps when he spotted the danger, but was still short of making his ground ",1st Inns,25t,Sunrisers Hyderabad,Kings XI Punjab,"Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Kane Williamson(c), Wriddhiman Saha(w), Manish Pandey, Shakib Al Hasan, Yusuf Pathan, Mohammad Nabi, Rashid Khan, Basil Thampi, Siddarth Kaul, Sandeep Sharma","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Manoj Tiwary, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Rajiv Gandhi International Stadium,Hyderabad","Apr 26,2018",Kings XI Punjab have won the toss and have opted to field,Sunrisers Hyderabad won by 13 runs,Ankit Rajpoot,PBKS,field,SRH,PBKS,1,0,Short
6.5," Ashwin to Shakib, no run, the slider from Ashwin, kept coming back at the left-hander, Shakib backs away and jabs it towards the off-side ",1st Inns,25t,Sunrisers Hyderabad,Kings XI Punjab,"Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Kane Williamson(c), Wriddhiman Saha(w), Manish Pandey, Shakib Al Hasan, Yusuf Pathan, Mohammad Nabi, Rashid Khan, Basil Thampi, Siddarth Kaul, Sandeep Sharma","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Manoj Tiwary, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Rajiv Gandhi International Stadium,Hyderabad","Apr 26,2018",Kings XI Punjab have won the toss and have opted to field,Sunrisers Hyderabad won by 13 runs,Ankit Rajpoot,PBKS,field,SRH,PBKS,0,0,
6.4," Ashwin to Manish Pandey, 1 run, Ashwin drifts this one on Manish's pads, tucked away past square leg for a single ",1st Inns,25t,Sunrisers Hyderabad,Kings XI Punjab,"Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Kane Williamson(c), Wriddhiman Saha(w), Manish Pandey, Shakib Al Hasan, Yusuf Pathan, Mohammad Nabi, Rashid Khan, Basil Thampi, Siddarth Kaul, Sandeep Sharma","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Manoj Tiwary, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Rajiv Gandhi International Stadium,Hyderabad","Apr 26,2018",Kings XI Punjab have won the toss and have opted to field,Sunrisers Hyderabad won by 13 runs,Ankit Rajpoot,PBKS,field,SRH,PBKS,1,0,
6.3," Ashwin to Shakib, 1 run, flatter and on the stumps, punched down towards long-on for a single ",1st Inns,25t,Sunrisers Hyderabad,Kings XI Punjab,"Sunrisers Hyderabad (Playing XI): Shikhar Dhawan, Kane Williamson(c), Wriddhiman Saha(w), Manish Pandey, Shakib Al Hasan, Yusuf Pathan, Mohammad Nabi, Rashid Khan, Basil Thampi, Siddarth Kaul, Sandeep Sharma","Kings XI Punjab (Playing XI): Lokesh Rahul(w), Chris Gayle, Mayank Agarwal, Karun Nair, Aaron Finch, Manoj Tiwary, Ravichandran Ashwin(c), Andrew Tye, Barinder Sran, Ankit Rajpoot, Mujeeb Ur Rahman",,,IPL,2018,"Rajiv Gandhi International Stadium,Hyderabad","Apr 26,2018",Kings XI Punjab have won the toss and have opted to field,Sunrisers Hyderabad won by 13 runs,Ankit Rajpoot,PBKS,field,SRH,PBKS,1,0,
